timestamp,open,high,low,close,volume
2025-01-14 14:05:00,21011.07328304323,21013.85488917769,21007.83871248248,21011.394277260388,72495
2025-01-14 14:10:00,21010.65909394375,21010.65909394375,21003.760848279773,21009.665155435803,49272
2025-01-14 14:15:00,21022.6034202,21022.6034202,21013.687779020656,21019.62423863786,82799
2025-01-14 14:20:00,21015.11344431509,21017.264352096197,21015.11344431509,21015.286390770223,39984
2025-01-14 14:25:00,21023.35530515972,21024.96846608085,21021.608300669843,21024.26766605301,82127
2025-01-14 14:30:00,21023.34076071395,21032.715726794588,21022.37763873429,21024.380067783342,84263
2025-01-14 14:35:00,21023.205655571044,21031.863857461653,21023.205655571044,21025.43374269041,59249
2025-01-14 14:40:00,21035.24774637405,21035.24774637405,21024.943114708385,21030.908633927844,78442
2025-01-14 14:45:00,21035.253874279235,21043.523371516032,21032.268636747085,21035.81517397,4777
2025-01-14 14:50:00,21026.477071866488,21027.907567615413,21023.68855286915,21027.39933615729,28937
2025-01-14 14:55:00,21018.278082247725,21024.31718433301,21013.1286025084,21018.510864997377,36326
2025-01-14 15:00:00,21012.44656603251,21014.286273496826,21002.44603117501,21011.78957991836,68532
2025-01-14 15:05:00,21008.434522185013,21017.55156450404,21004.26858111705,21009.485943087733,5364
2025-01-14 15:10:00,21010.32440158524,21014.590891334527,21010.32440158524,21012.07778269586,97178
2025-01-14 15:15:00,21012.084403397577,21017.81607843568,20995.488427822824,21012.64765619473,97627
2025-01-14 15:20:00,21018.254330925687,21024.136203407183,21014.53555998933,21015.016969407417,30581
2025-01-14 15:25:00,21021.004886101266,21021.004886101266,21016.16281159705,21017.94334419628,20390
2025-01-14 15:30:00,21016.7384899284,21027.873783570656,21015.02812102633,21016.78921473005,51707
2025-01-15 09:15:00,21015.42414993132,21018.310436031163,21003.985685831754,21016.82545229924,14001
2025-01-15 09:20:00,21015.915781300093,21018.659690923458,21013.06823608246,21015.449828521192,93530
2025-01-15 09:25:00,21017.45541323479,21018.228361439564,21014.111093399973,21016.61172232966,81473
2025-01-15 09:30:00,21021.92214777913,21021.92214777913,21019.473460709887,21020.66487987745,8592
2025-01-15 09:35:00,21018.94343481121,21020.96865296934,21016.06675547597,21018.638122407217,67602
2025-01-15 09:40:00,21020.647036230872,21026.10644763681,21016.33226465469,21022.09912948054,93887
2025-01-15 09:45:00,21022.29064416973,21028.611942958047,21019.11564093617,21022.768335879216,98222
2025-01-15 09:50:00,21026.80092567614,21027.41674898708,21017.010252635704,21026.23547566469,31946
2025-01-15 09:55:00,21023.59138996892,21028.510299911075,21023.008271808,21024.04532963991,65370
2025-01-15 10:00:00,21023.518887346218,21030.23587462191,21023.518887346218,21024.678247808544,96272
2025-01-15 10:05:00,21026.666153931605,21030.33421742498,21021.527211559413,21027.19830658605,30661
2025-01-15 10:10:00,21025.027540353258,21029.126797047116,21020.176724828874,21026.773258336158,23565
2025-01-15 10:15:00,21030.18017260991,21032.27828833612,21029.701854194507,21031.74330143112,15517
2025-01-15 10:20:00,21032.517022481126,21035.145147625164,21029.99541718869,21032.66547850116,65509
2025-01-15 10:25:00,21025.445716983533,21030.86109783687,21025.445716983533,21028.66674035677,80750
2025-01-15 10:30:00,21037.937503701207,21039.42013625341,21032.16369732291,21033.209611977007,13000
2025-01-15 10:35:00,21039.77711537548,21044.227930553752,21034.425356513075,21036.84892389801,62081
2025-01-15 10:40:00,21051.253533575768,21053.3057391633,21048.52185560141,21049.14347478514,26997
2025-01-15 10:45:00,21049.498593139662,21057.43281627168,21042.51941740569,21047.368762571103,22405
2025-01-15 10:50:00,21044.558077372472,21047.31087318811,21041.88726733681,21045.6332135311,28257
2025-01-15 10:55:00,21050.95225926931,21057.906010659284,21047.983394948416,21049.52067706854,54791
2025-01-15 11:00:00,21042.97034507852,21045.25077155986,21042.1399848982,21043.10635550124,33487
2025-01-15 11:05:00,21051.090580120723,21056.69214612025,21050.85981312357,21051.794964847137,84621
2025-01-15 11:10:00,21050.45696001721,21064.20761704841,21047.91745941335,21048.930336513484,44819
2025-01-15 11:15:00,21055.244031108985,21056.729907213783,21052.64939491941,21054.140032204505,93685
2025-01-15 11:20:00,21056.24579458486,21059.454493059704,21054.28354891005,21055.359715654973,38576
2025-01-15 11:25:00,21051.27437631694,21054.90371587485,21050.47976703431,21052.6358607131,45971
2025-01-15 11:30:00,21052.510791098022,21057.383786862243,21048.547621743364,21050.10238769415,83592
2025-01-15 11:35:00,21044.89718951918,21054.71171157723,21044.89718951918,21048.010703447624,4450
2025-01-15 11:40:00,21041.718353770008,21043.02515408169,21032.511634166327,21041.40538676072,51344
2025-01-15 11:45:00,21042.487990135727,21048.04715284704,21042.35220679304,21043.409624164236,56919
2025-01-15 11:50:00,21031.980843195925,21039.423842094344,21031.980843195925,21034.77707498237,75841
2025-01-15 11:55:00,21036.84382848524,21039.463766502155,21035.52253501148,21037.06458672823,85422
2025-01-15 12:00:00,21039.115381719013,21043.008133991585,21034.313707519123,21040.561949773117,52249
2025-01-15 12:05:00,21040.043947558577,21045.309771719003,21033.47153029792,21037.605629280748,42627
2025-01-15 12:10:00,21034.084680494645,21037.983445417645,21033.54996202436,21033.87758738275,81810
2025-01-15 12:15:00,21036.052923754363,21044.744478162927,21027.9085752671,21036.084438074897,8148
2025-01-15 12:20:00,21038.977624201103,21038.977624201103,21035.475434008276,21036.08351923021,72144
2025-01-15 12:25:00,21034.30614873301,21035.40119705417,21029.118604746192,21035.305848975044,21073
2025-01-15 12:30:00,21032.081742871047,21035.57892853393,21027.689735796263,21032.25798747066,66538
2025-01-15 12:35:00,21027.475561908326,21030.680133438247,21016.761154403062,21025.658335324653,41884
2025-01-15 12:40:00,21022.241443959887,21022.241443959887,21015.00579078192,21019.252375331544,8832
2025-01-15 12:45:00,21020.75226049944,21030.452226276346,21019.232042641343,21020.86733408275,98965
2025-01-15 12:50:00,21019.986935719466,21030.684243548872,21019.986935719466,21022.75663338889,29867
2025-01-15 12:55:00,21019.91563177929,21019.93207822644,21013.27702705596,21017.83089389247,6486
2025-01-15 13:00:00,21008.29960863969,21010.2563651394,21007.912015401864,21008.091726809896,83992
2025-01-15 13:05:00,21003.37976727448,21006.11569727911,21001.948595565256,21004.306543281626,13211
2025-01-15 13:10:00,21007.041337757364,21007.493758657576,21002.67351656203,21006.30174126121,27097
2025-01-15 13:15:00,21012.613509270115,21013.75102608836,21011.465404980125,21012.09328843708,68686
2025-01-15 13:20:00,21003.568157952377,21010.68745634005,21003.568157952377,21006.667263567702,70123
2025-01-15 13:25:00,21008.933299071537,21012.69614003852,21007.706339988024,21009.683931311272,67370
2025-01-15 13:30:00,21011.958584108736,21015.081235301663,21008.814923909085,21009.7769913587,75461
2025-01-15 13:35:00,21010.97629154485,21012.350055655064,21005.907572923155,21008.64032071616,40271
2025-01-15 13:40:00,21007.493217925377,21010.660477452508,20994.00657944565,21008.04371181293,12749
2025-01-15 13:45:00,20999.068800080026,21004.89037357263,20995.63907078322,20999.496038322064,92668
2025-01-15 13:50:00,20995.938293061103,21003.81978721053,20995.938293061103,20998.44614098388,94988
2025-01-15 13:55:00,21000.3204293728,21001.91775338979,21000.01220170343,21001.12526253801,28006
2025-01-15 14:00:00,21005.16238236909,21005.16238236909,20997.576782259275,21002.35184236909,68554
2025-01-15 14:05:00,21002.59386746251,21009.75430256526,20998.787629752984,21001.426068629688,81037
2025-01-15 14:10:00,20997.93964755542,20997.93964755542,20990.80890889892,20994.83850285305,51407
2025-01-15 14:15:00,20996.67262219268,20996.67262219268,20991.491698600214,20995.05926619647,75519
2025-01-15 14:20:00,20989.9171043099,20998.12175623868,20988.22426414092,20990.52505463675,37941
2025-01-15 14:25:00,20992.39799748738,20992.39799748738,20990.013458145077,20990.978533015976,62364
2025-01-15 14:30:00,20985.51441289499,20993.76564442121,20982.124780069207,20982.8354509442,63655
2025-01-15 14:35:00,20981.202898065985,20991.97105469501,20981.202898065985,20987.376015368496,44234
2025-01-15 14:40:00,20974.86381168994,20978.385453529423,20974.244362005044,20976.447202936382,25285
2025-01-15 14:45:00,20974.60286650459,20982.79306302361,20974.60286650459,20976.747429988853,82547
2025-01-15 14:50:00,20966.799733418316,20968.997775602453,20960.93311178013,20966.48155950459,23656
2025-01-15 14:55:00,20968.195448224546,20974.105745001325,20965.079275266908,20968.26244196739,59675
2025-01-15 15:00:00,20976.682291239053,20985.46423982269,20970.725854822627,20973.220235212342,55631
2025-01-15 15:05:00,20973.51687535841,20980.55085639788,20968.9583084786,20975.18864009821,38990
2025-01-15 15:10:00,20977.663399067307,20983.053125392016,20974.953718089924,20981.896869925844,50366
2025-01-15 15:15:00,20980.93081010275,20986.28487845582,20979.10463054477,20982.81594001126,94101
2025-01-15 15:20:00,20986.206063020574,20987.094487451748,20979.779106287624,20985.467992060192,72323
2025-01-15 15:25:00,20980.36329966564,20986.49921855617,20977.85244791414,20978.787021560103,52098
2025-01-15 15:30:00,20977.36095342264,20981.87987551031,20974.51156635416,20975.8558358226,59252
2025-01-16 09:15:00,20967.780196471867,20968.250057000598,20966.796500091317,20966.85491064894,3578
2025-01-16 09:20:00,20959.30413974828,20964.808340726355,20958.970917240254,20962.33130202626,57979
2025-01-16 09:25:00,20958.43168060225,20960.86919193721,20958.35715416796,20958.4645900231,45794
2025-01-16 09:30:00,20975.944446274945,20982.425026928613,20969.801680868208,20973.08042753485,97691
2025-01-16 09:35:00,20970.42724192536,20971.255806004898,20968.37474232959,20970.367079004303,29745
2025-01-16 09:40:00,20969.803593629866,20970.997956601477,20965.9246350851,20970.747385303017,1468
2025-01-16 09:45:00,20958.555253612976,20960.264534245613,20957.09787141535,20959.219166301653,74829
2025-01-16 09:50:00,20967.388750749986,20967.388750749986,20954.97751808434,20962.88083589405,87798
2025-01-16 09:55:00,20961.101997819907,20965.106319850405,20953.804947458768,20962.695407401527,24724
2025-01-16 10:00:00,20964.28888766041,20964.88731647936,20954.244762741284,20961.81351081453,96568
2025-01-16 10:05:00,20961.590765147797,20965.199880249376,20955.479705040245,20961.88292058874,43208
2025-01-16 10:10:00,20960.865940755648,20968.691820254862,20960.865940755648,20963.358611101143,76790
2025-01-16 10:15:00,20969.86903171045,20973.000845743125,20968.39517244492,20970.93656472758,77341
2025-01-16 10:20:00,20965.81931991473,20973.639782591097,20965.81931991473,20967.55995564994,68537
2025-01-16 10:25:00,20960.97235155336,20971.37896870185,20960.97235155336,20964.0543835431,9197
2025-01-16 10:30:00,20965.87103960461,20967.408560718428,20963.404599484144,20967.400355427075,44927
2025-01-16 10:35:00,20962.69893003273,20965.242316238626,20959.557463957208,20963.170126451525,71966
2025-01-16 10:40:00,20959.3396504324,20968.72911351381,20954.609910294574,20962.012350626803,24589
2025-01-16 10:45:00,20960.094398944904,20960.094398944904,20958.191112676624,20958.73246776624,48763
2025-01-16 10:50:00,20955.42980216161,20960.076896383616,20952.657046096672,20955.91382555825,55822
2025-01-16 10:55:00,20958.14006798912,20958.14006798912,20955.427732307173,20956.00814896893,33095
2025-01-16 11:00:00,20950.62719949176,20951.08416551621,20945.229167459165,20948.1402851929,36060
2025-01-16 11:05:00,20955.707814993537,20964.35927932385,20949.316573938235,20954.28355415443,32586
2025-01-16 11:10:00,20955.60142960841,20960.36934793762,20951.53574108996,20957.554113879494,76348
2025-01-16 11:15:00,20954.035901549432,20956.83183121049,20949.20016271865,20955.162668153836,30831
2025-01-16 11:20:00,20957.464131594323,20962.41646702611,20955.191026882967,20958.330140337268,67652
2025-01-16 11:25:00,20950.36062498644,20950.36062498644,20948.78466893577,20949.1641111456,3970
2025-01-16 11:30:00,20955.902863035542,20959.740942745066,20948.662209189668,20954.95805517148,18158
2025-01-16 11:35:00,20950.502188730647,20950.502188730647,20945.78971580145,20949.063040965302,31441
2025-01-16 11:40:00,20945.93314750572,20955.41878365402,20944.49616703784,20947.979220820063,33874
2025-01-16 11:45:00,20951.2133927677,20954.18640099887,20934.7771869918,20949.381981703027,45809
2025-01-16 11:50:00,20949.52173290252,20956.50229785287,20946.542318061965,20949.03586685642,47192
2025-01-16 11:55:00,20962.826959926995,20962.826959926995,20955.325394393672,20959.13070047456,53074
2025-01-16 12:00:00,20958.243039323443,20964.498583472418,20958.243039323443,20959.5803612108,90968
2025-01-16 12:05:00,20956.05088610168,20962.315716791705,20951.369289524675,20954.414559691704,3614
2025-01-16 12:10:00,20956.5563519374,20960.628709177287,20950.357426157603,20954.52504356678,21309
2025-01-16 12:15:00,20953.11738256593,20954.534491679744,20952.498456716206,20952.688943946003,32089
2025-01-16 12:20:00,20946.013652103804,20948.5210275386,20943.39760414194,20945.831081715245,83763
2025-01-16 12:25:00,20950.1530480571,20955.047232746598,20949.233137492025,20952.3743883863,3875
2025-01-16 12:30:00,20946.11875956094,20949.5691011022,20939.352600429283,20949.47954604782,49149
2025-01-16 12:35:00,20954.37603142997,20954.37603142997,20949.79514864811,20953.059206732,55624
2025-01-16 12:40:00,20956.697464971217,20956.697464971217,20947.94574210488,20955.155617247237,81034
2025-01-16 12:45:00,20959.51425501966,20960.588809656016,20958.180197161822,20959.11559250857,32287
2025-01-16 12:50:00,20951.022021534664,20961.884486559506,20945.10253064209,20953.38486613752,23861
2025-01-16 12:55:00,20950.469313506896,20953.35708476716,20949.997909026923,20950.380404263185,40437
2025-01-16 13:00:00,20948.9741955718,20959.628540858463,20941.992393676268,20953.133574691616,3458
2025-01-16 13:05:00,20945.62688620963,20950.03065366434,20945.62688620963,20947.245358545537,70581
2025-01-16 13:10:00,20946.15329913077,20953.425650229223,20946.15329913077,20948.66062895157,34271
2025-01-16 13:15:00,20947.1001765848,20952.314252422813,20935.725831703905,20948.16746707968,69457
2025-01-16 13:20:00,20955.24202995969,20964.661387077944,20952.629068620507,20952.921561436768,59637
2025-01-16 13:25:00,20958.15511778489,20960.479523962185,20954.392024456323,20958.642695752395,88313
2025-01-16 13:30:00,20953.234798714457,20965.535588013903,20946.00132003445,20953.91724814778,97230
2025-01-16 13:35:00,20949.5160975888,20954.10542990129,20946.71921804033,20947.931286549523,5951
2025-01-16 13:40:00,20947.494865909768,20947.494865909768,20943.652051419445,20945.54404278069,79042
2025-01-16 13:45:00,20936.862955702472,20940.70221530437,20936.862955702472,20940.21090671998,75741
2025-01-16 13:50:00,20943.426645070496,20943.426645070496,20937.88754634892,20939.5960010018,51134
2025-01-16 13:55:00,20944.03898465747,20944.03898465747,20942.28878119528,20942.80996739076,75164
2025-01-16 14:00:00,20946.4777592734,20950.547251549277,20940.07372175053,20947.14411212024,74724
2025-01-16 14:05:00,20957.6074573899,20964.79648298845,20952.997652925067,20957.016273913057,32042
2025-01-16 14:10:00,20958.154764898485,20958.91213572362,20950.66567061888,20957.90584381333,73134
2025-01-16 14:15:00,20962.39059242273,20962.39059242273,20959.35952592412,20959.88348051974,98103
2025-01-16 14:20:00,20955.558911798165,20961.044494616013,20954.988499871044,20958.363152650945,36930
2025-01-16 14:25:00,20958.44945331309,20964.456178076947,20955.31110543024,20959.16985282145,14716
2025-01-16 14:30:00,20952.124569054187,20955.51333303387,20949.72641260628,20953.23280992592,4121
2025-01-16 14:35:00,20956.4047813633,20963.15482860506,20953.44065667149,20957.70479184272,21720
2025-01-16 14:40:00,20948.68364838749,20957.35574770874,20948.68364838749,20950.81672450639,94760
2025-01-16 14:45:00,20942.214819784385,20945.14788139502,20942.214819784385,20943.716819569672,72752
2025-01-16 14:50:00,20945.22933488865,20948.428150195672,20936.8380743724,20943.754661636354,84046
2025-01-16 14:55:00,20954.6051256738,20957.397896376035,20952.462615396154,20952.83825094415,83875
2025-01-16 15:00:00,20947.807456657854,20951.82912320273,20943.494220350694,20947.22134477189,84817
2025-01-16 15:05:00,20948.08800279692,20948.167955709458,20945.031198244236,20945.67555972296,90620
2025-01-16 15:10:00,20947.547454566746,20953.22972150224,20946.53764936992,20949.561259959108,81849
2025-01-16 15:15:00,20934.798400476466,20944.89470760981,20934.798400476466,20936.669239692503,19837
2025-01-16 15:20:00,20937.00714065832,20938.369042602422,20936.55872666698,20936.975246043818,93243
2025-01-16 15:25:00,20936.950179681564,20936.950179681564,20925.94002106025,20936.19319453388,13727
2025-01-16 15:30:00,20942.503892388824,20944.90651161502,20936.32032256057,20939.016388635257,62443
2025-01-17 09:15:00,20942.768889476454,20947.00190123769,20940.029797788047,20941.42903616248,61459
2025-01-17 09:20:00,20934.05945959269,20947.2571214953,20928.00637239511,20935.993287388963,26791
2025-01-17 09:25:00,20924.92338623728,20928.88240886448,20918.90207696689,20928.02761626216,61098
2025-01-17 09:30:00,20929.7844357416,20934.67082133621,20926.40559169573,20932.72282038593,42520
2025-01-17 09:35:00,20921.15459644409,20928.27656759582,20920.31265321349,20924.662625240315,56587
2025-01-17 09:40:00,20920.724573432883,20923.53827558867,20913.551010648476,20919.799572069584,69392
2025-01-17 09:45:00,20915.96095829753,20918.99804410641,20908.840804028037,20916.50931118036,63598
2025-01-17 09:50:00,20917.175390525197,20917.175390525197,20915.08395244817,20915.54367163882,82461
2025-01-17 09:55:00,20917.16140011955,20923.56264891009,20915.87813284574,20917.34723163841,61272
2025-01-17 10:00:00,20921.49084142089,20927.454912830064,20920.87147360062,20922.940207691987,19852
2025-01-17 10:05:00,20918.41338952488,20921.618826576065,20914.15866787205,20920.453685625405,42720
2025-01-17 10:10:00,20925.575790520463,20927.445578383165,20912.764012734988,20922.87122903494,50599
2025-01-17 10:15:00,20925.754001356097,20928.01495544075,20921.61389517542,20925.288279630888,31919
2025-01-17 10:20:00,20923.84620632446,20928.216896769613,20917.20116216415,20919.22770361545,60589
2025-01-17 10:25:00,20919.909346769684,20924.713554028756,20912.890122387173,20919.49126239637,25568
2025-01-17 10:30:00,20913.201047178627,20918.70823004079,20913.201047178627,20915.444951178284,66110
2025-01-17 10:35:00,20921.700272727077,20924.18713359713,20916.464462299275,20920.233657761124,35192
2025-01-17 10:40:00,20920.40202569948,20927.504243230964,20919.82432445539,20920.036327858423,84055
2025-01-17 10:45:00,20931.428011666016,20931.82382417736,20922.37683203588,20927.985919888422,31631
2025-01-17 10:50:00,20934.13278368409,20936.31143653003,20930.96095514489,20934.613697597637,16141
2025-01-17 10:55:00,20936.86129593906,20937.330490614,20935.88298136292,20936.83066672733,50267
2025-01-17 11:00:00,20944.768433087716,20951.148815523746,20938.354422306104,20945.274478490148,13735
2025-01-17 11:05:00,20955.21402394661,20955.493473796723,20954.47918404692,20954.51130851974,31639
2025-01-17 11:10:00,20960.789505593995,20967.197385148564,20956.59999479549,20962.02842356789,56042
2025-01-17 11:15:00,20961.377623336502,20971.9269894095,20956.981020542196,20963.633634546157,19602
2025-01-17 11:20:00,20957.81089034985,20964.841569360076,20957.81089034985,20960.962073569972,1240
2025-01-17 11:25:00,20959.062564081363,20959.096862996743,20955.360525979744,20957.13284678532,21065
2025-01-17 11:30:00,20960.00816866728,20964.793080426774,20953.477992728192,20960.0334625454,37866
2025-01-17 11:35:00,20956.596714599025,20963.03965416646,20950.237124978405,20958.95196937588,90645
2025-01-17 11:40:00,20960.74997355044,20961.24427976433,20953.204983256117,20957.14169351425,5420
2025-01-17 11:45:00,20957.5609860963,20970.12743996554,20957.5609860963,20960.71462745284,18600
2025-01-17 11:50:00,20958.88763987498,20965.748854751957,20958.160179144783,20959.9856518475,32231
2025-01-17 11:55:00,20955.57209143912,20957.200392785024,20950.778217985368,20954.87362124096,46416
2025-01-17 12:00:00,20963.467365433906,20967.24663931952,20952.623937278437,20961.75202145324,3527
2025-01-17 12:05:00,20968.362276533317,20973.685059878888,20966.67425952474,20969.738034966176,40738
2025-01-17 12:10:00,20976.144277923977,20979.953971297244,20973.802060730926,20976.027942919674,20729
2025-01-17 12:15:00,20975.88825781776,20981.353586379264,20966.17767794711,20975.02799622811,62562
2025-01-17 12:20:00,20974.628403441908,20982.15311019212,20974.554577776587,20976.205327369,17119
2025-01-17 12:25:00,20978.756056802824,20978.756056802824,20974.44759713345,20974.77209049944,65931
2025-01-17 12:30:00,20973.596798877843,20973.596798877843,20972.74950210039,20973.35838516763,39018
2025-01-17 12:35:00,20979.941120648386,20987.15049702982,20979.02826575251,20979.2563767468,22107
2025-01-17 12:40:00,20980.588093200146,20984.88352906736,20978.53303029604,20982.523555388943,90829
2025-01-17 12:45:00,20975.916271293376,20978.542194824327,20974.659195777214,20977.31252665302,66569
2025-01-17 12:50:00,20979.183360357736,20983.917278881094,20971.150987953904,20978.04592196441,3341
2025-01-17 12:55:00,20980.53849578285,20986.12268324383,20976.182453862977,20981.32425493625,58275
2025-01-17 13:00:00,20979.87909077501,20983.811148932626,20979.430932050414,20981.70368292009,80515
2025-01-17 13:05:00,20983.25192877789,20988.12012850395,20978.875363374333,20984.970058903185,81093
2025-01-17 13:10:00,20984.161151145705,20986.963341533457,20983.22530607215,20984.55086350942,13607
2025-01-17 13:15:00,20994.30010918693,20995.767273676363,20993.477071171,20994.285421999957,62861
2025-01-17 13:20:00,20995.041164353843,20999.137546741666,20991.38969572348,20995.365781232405,49545
2025-01-17 13:25:00,20990.074637603386,20993.915666659406,20989.22071803933,20989.670480011348,51131
2025-01-17 13:30:00,20987.851223734884,20987.851223734884,20980.081664400703,20987.585157128404,99564
2025-01-17 13:35:00,20985.16215739696,20990.910514084782,20985.16215739696,20989.021101982053,44824
2025-01-17 13:40:00,20992.864782415618,20997.159344139585,20986.080538270213,20991.122404575843,45310
2025-01-17 13:45:00,20982.22019128364,20985.343715944284,20975.48959574728,20979.49964240372,51149
2025-01-17 13:50:00,20988.555290442004,20993.02752775753,20984.800212510272,20986.99127661777,75970
2025-01-17 13:55:00,20993.6685395055,20998.272841127517,20977.39960932222,20993.09734861241,24609
2025-01-17 14:00:00,20992.862766799248,20996.49098270571,20985.90021105237,20990.19945863738,57474
2025-01-17 14:05:00,20986.43811358836,20989.01550369631,20984.57485361869,20988.607423041914,48561
2025-01-17 14:10:00,20992.440872185885,20996.543931244585,20992.22888633473,20992.402877375254,4465
2025-01-17 14:15:00,20989.22851878766,20997.81628071381,20989.22851878766,20990.91754743858,52624
2025-01-17 14:20:00,20983.246752866628,20985.649201767257,20977.23866580184,20984.97916581954,88062
2025-01-17 14:25:00,20984.05522724476,20986.538578185235,20981.86442483955,20984.326706415457,31932
