timestamp,open,high,low,close,volume,oi
2025-01-14 11:45:00,21107.905147385052,21113.149955874764,21107.905147385052,21113.149955874764,70370,8944535
2025-01-14 11:50:00,21090.059135463493,21131.618860450624,21090.059135463493,21131.618860450624,46750,5497813
2025-01-14 11:55:00,21114.50292492479,21117.732426407256,21094.148617401366,21094.148617401366,49428,7681448
2025-01-14 12:00:00,21118.087979771237,21144.478635252675,21108.560189981756,21141.88570383251,49173,7150565
2025-01-14 12:05:00,21117.545959188214,21143.82540799419,21117.545959188214,21143.82540799419,19212,7033484
2025-01-14 12:10:00,21140.96871440329,21158.925575993075,21135.102085877257,21135.102085877257,26455,9108888
2025-01-14 12:15:00,21099.837742416406,21127.041892218767,21099.757802079417,21127.041892218767,34868,5497666
2025-01-14 12:20:00,21091.41564423748,21135.969376932204,21091.41564423748,21135.969376932204,28857,5262522
2025-01-14 12:25:00,21111.686243606437,21111.686243606437,21075.92395336692,21103.581458389763,54052,6774271
2025-01-14 12:30:00,21083.0073453208,21133.077683440522,21081.36504586744,21124.299326790566,63679,6334355
2025-01-14 12:35:00,21143.435810000876,21143.435810000876,21075.78420536276,21106.028055087758,35995,7026934
2025-01-14 12:40:00,21124.335701731852,21124.684388795868,21096.538591127683,21124.684388795868,69293,5696320
2025-01-14 12:45:00,21096.539829195768,21124.487761793094,21096.539829195768,21112.362984358,58362,7644992
2025-01-14 12:50:00,21144.865099894567,21175.745294720316,21085.312486723975,21085.312486723975,2074,8049630
2025-01-14 12:55:00,21119.425563004617,21128.627290440654,21101.23448760889,21114.130209428975,83767,7635958
2025-01-14 13:00:00,21130.77593008529,21130.77593008529,21092.870530517386,21092.870530517386,98929,8401450
2025-01-14 13:05:00,21122.529711820884,21122.529711820884,21083.054417519746,21117.158518892113,11994,5946240
2025-01-14 13:10:00,21156.747339418853,21156.747339418853,21118.55734465655,21118.55734465655,88397,9801560
2025-01-14 13:15:00,21128.5051143158,21130.06511552179,21093.628517376856,21100.735656887548,74068,6947367
2025-01-14 13:20:00,21095.929229735557,21145.88818719606,21095.929229735557,21096.968629418425,60752,8569243
2025-01-14 13:25:00,21146.63243084055,21146.63243084055,21131.322314300545,21131.322314300545,73456,8067005
2025-01-14 13:30:00,21096.855569166688,21170.71621405114,21096.855569166688,21098.54859180708,97322,9452475
2025-01-14 13:35:00,21128.725172158516,21141.088247088202,21120.981856125458,21120.981856125458,97823,6085270
2025-01-14 13:40:00,21183.036935506545,21183.036935506545,21065.363332303088,21065.363332303088,97363,6864645
2025-01-14 13:45:00,21103.823921109677,21143.85639303288,21103.823921109677,21118.406589327038,76440,9618186
2025-01-14 13:50:00,21102.214025523288,21147.20299253604,21102.214025523288,21122.93352325976,19459,5790017
2025-01-14 13:55:00,21119.576002903013,21178.03922229807,21116.812035482395,21178.03922229807,4008,8543632
2025-01-14 14:00:00,21111.387156357097,21162.066729109738,21109.42011016048,21162.066729109738,60260,6274409
2025-01-14 14:05:00,21124.337776594635,21124.337776594635,21084.862944687586,21084.862944687586,72495,9603911
2025-01-14 14:10:00,21144.607449077714,21144.607449077714,21111.472950490246,21117.275275144344,49272,8652649
2025-01-14 14:15:00,21087.21480906908,21150.664368491325,21087.21480906908,21130.540991140264,82799,7319272
2025-01-14 14:20:00,21125.93918772462,21150.338356797158,21076.44180701891,21076.44180701891,39984,6884122
2025-01-14 14:25:00,21136.668612170062,21136.668612170062,21069.8615318427,21110.585012490126,82127,5821464
2025-01-14 14:30:00,21116.614710502734,21152.664255077543,21106.989079655727,21123.003924848326,84263,6563294
2025-01-14 14:35:00,21140.205054564034,21153.380716730397,21131.415112614905,21131.415112614905,59249,6309820
2025-01-14 14:40:00,21110.95023454397,21146.84431561219,21110.95023454397,21116.85894618159,78442,7248473
2025-01-14 14:45:00,21162.57380123526,21162.57380123526,21134.456335665116,21153.539955412572,4777,9477115
2025-01-14 14:50:00,21152.263113395056,21160.893469731996,21136.65291684038,21160.893469731996,28937,7946672
2025-01-14 14:55:00,21135.895944109263,21136.475013363648,21088.63125497992,21135.03556412596,36326,9944527
2025-01-14 15:00:00,21106.889757778354,21134.75382467113,21106.889757778354,21134.75382467113,68532,9460673
2025-01-14 15:05:00,21101.15399540091,21125.947348979298,21101.15399540091,21125.947348979298,5364,7183431
2025-01-14 15:10:00,21137.27586794675,21137.27586794675,21086.320352312563,21095.60784027663,97178,6469251
2025-01-14 15:15:00,21126.784361323276,21131.066468844667,21098.09968484341,21098.09968484341,97627,6520553
2025-01-14 15:20:00,21135.14610004804,21148.222181230987,21104.043859313595,21104.043859313595,30581,6106571
2025-01-14 15:25:00,21116.06947124546,21132.983392892973,21107.088301851447,21128.263821439334,20390,9022234
2025-01-14 15:30:00,21145.926806096424,21155.51587239242,21095.812798499348,21095.812798499348,51707,5124626
2025-01-15 09:15:00,21126.968414968927,21131.430910306484,21094.33088357218,21131.430910306484,14001,9781074
2025-01-15 09:20:00,21133.1163546354,21133.1163546354,21096.01843750399,21128.957199339893,93530,7352562
2025-01-15 09:25:00,21140.102410095726,21174.088568393865,21086.618244444853,21174.088568393865,81473,6499790
2025-01-15 09:30:00,21111.214556169234,21189.36814108257,21111.214556169234,21158.170277817233,8592,7424327
2025-01-15 09:35:00,21104.351360582677,21140.752822217844,21104.351360582677,21140.752822217844,67602,7229679
2025-01-15 09:40:00,21121.102117159513,21130.229256463805,21082.610981387297,21128.566069188666,93887,7705146
2025-01-15 09:45:00,21112.117540179763,21137.289191133048,21112.117540179763,21129.26054250326,98222,7810274
2025-01-15 09:50:00,21102.383840122566,21156.373465990557,21102.383840122566,21156.373465990557,31946,7383582
2025-01-15 09:55:00,21105.87851881274,21173.275388442657,21105.87851881274,21173.275388442657,65370,9837209
2025-01-15 10:00:00,21061.087252811674,21129.943399949436,21061.087252811674,21113.049541126435,96272,8099904
2025-01-15 10:05:00,21140.393554963226,21140.393554963226,21110.253262076236,21110.253262076236,30661,6880073
2025-01-15 10:10:00,21142.14906054313,21158.161080139944,21105.069468314483,21122.356147759994,23565,9438263
2025-01-15 10:15:00,21136.093625035337,21162.56322367276,21131.933603664755,21162.56322367276,15517,5784349
2025-01-15 10:20:00,21130.01303564794,21138.75150743548,21130.01303564794,21138.75150743548,65509,6658510
2025-01-15 10:25:00,21124.889432511867,21148.6353158034,21124.258894317867,21148.6353158034,80750,6578767
2025-01-15 10:30:00,21163.16652537387,21187.094540072736,21163.16652537387,21187.094540072736,13000,9596866
2025-01-15 10:35:00,21168.99566586452,21168.99566586452,21109.39246229201,21114.88034708641,62081,5746191
2025-01-15 10:40:00,21127.652159514426,21156.72519236043,21127.652159514426,21146.067539134827,26997,8080712
2025-01-15 10:45:00,21157.467449674834,21157.467449674834,21131.960107852432,21131.960107852432,22405,7539782
2025-01-15 10:50:00,21145.27235263558,21151.304365905657,21112.702211230564,21151.304365905657,28257,6624683
2025-01-15 10:55:00,21189.36555755645,21197.266944342016,21119.15654613016,21152.891992222143,54791,6710861
2025-01-15 11:00:00,21176.079597535914,21176.079597535914,21135.439578374426,21155.195694605838,33487,5252797
2025-01-15 11:05:00,21161.96420347691,21161.96420347691,21150.210551115128,21150.210551115128,84621,6728238
2025-01-15 11:10:00,21114.35902855717,21158.373783080206,21114.35902855717,21158.373783080206,44819,9336209
2025-01-15 11:15:00,21166.515182163104,21175.191402529166,21130.951432569993,21165.084812958234,93685,6674231
2025-01-15 11:20:00,21168.83500074721,21170.551969557462,21129.18215511106,21129.18215511106,38576,9902784
2025-01-15 11:25:00,21158.937452630355,21172.920418402977,21150.184556445194,21172.920418402977,45971,9606323
2025-01-15 11:30:00,21178.402692907657,21178.402692907657,21141.699249104273,21141.699249104273,83592,7573880
2025-01-15 11:35:00,21122.499819863428,21169.85491650389,21122.499819863428,21169.85491650389,4450,8511632
2025-01-15 11:40:00,21126.13780770213,21190.480823408685,21126.13780770213,21143.133582929095,51344,6619933
2025-01-15 11:45:00,21147.636516138886,21157.570335080192,21147.636516138886,21157.570335080192,56919,7368639
2025-01-15 11:50:00,21140.08468620723,21147.38303999226,21140.08468620723,21147.38303999226,75841,6158878
2025-01-15 11:55:00,21129.497629613805,21150.8657496108,21129.497629613805,21150.8657496108,85422,6222344
2025-01-15 12:00:00,21162.608773743526,21162.608773743526,21134.276551139123,21154.27154594381,52249,6358666
2025-01-15 12:05:00,21171.009859305384,21184.060407067376,21113.484457380913,21124.17011234271,42627,7695399
2025-01-15 12:10:00,21167.403058424556,21167.403058424556,21123.473768988144,21123.473768988144,81810,5406587
2025-01-15 12:15:00,21150.081436883283,21152.69168505515,21140.719466440198,21145.018806206772,8148,8387302
2025-01-15 12:20:00,21150.321082143386,21150.321082143386,21133.461790245492,21133.461790245492,72144,9158651
2025-01-15 12:25:00,21129.060295922318,21131.74485710924,21123.4673285879,21123.4673285879,21073,9573573
2025-01-15 12:30:00,21104.91546436522,21140.69680092527,21104.91546436522,21140.69680092527,66538,6892696
2025-01-15 12:35:00,21102.584603963867,21130.543237007892,21102.584603963867,21130.543237007892,41884,5820268
2025-01-15 12:40:00,21091.591165770486,21131.961108383588,21091.591165770486,21131.961108383588,8832,6943202
2025-01-15 12:45:00,21109.1822892454,21162.262238106006,21109.1822892454,21140.102522927027,98965,9313232
2025-01-15 12:50:00,21088.712004713918,21163.105830812812,21088.712004713918,21163.105830812812,29867,5081423
2025-01-15 12:55:00,21150.222714187803,21150.222714187803,21097.066113150748,21097.066113150748,6486,5505844
2025-01-15 13:00:00,21101.02151172407,21152.118710419538,21101.02151172407,21121.624521931804,83992,7702474
2025-01-15 13:05:00,21123.93874908331,21164.24417351917,21084.102899820176,21164.24417351917,13211,8773172
2025-01-15 13:10:00,21114.937342944402,21114.937342944402,21087.217374946566,21087.217374946566,27097,8361037
2025-01-15 13:15:00,21115.340933822758,21125.9034790913,21110.336057111945,21110.336057111945,68686,6220707
2025-01-15 13:20:00,21157.014720115087,21157.014720115087,21120.60459404941,21120.60459404941,70123,7263819
2025-01-15 13:25:00,21112.941400864696,21169.683892616362,21112.941400864696,21169.683892616362,67370,8113781
2025-01-15 13:30:00,21124.34238646625,21155.243844211716,21107.444966506897,21155.243844211716,75461,7904654
2025-01-15 13:35:00,21074.229255038586,21168.887526451366,21074.229255038586,21112.80851291822,40271,5880422
2025-01-15 13:40:00,21125.965699008084,21125.965699008084,21080.42767728113,21101.703050966113,12749,6930252
2025-01-15 13:45:00,21148.549348550438,21148.549348550438,21087.763647194824,21095.819987697694,92668,5063360
2025-01-15 13:50:00,21130.917460437373,21130.917460437373,21092.753256294207,21092.753256294207,94988,5625923
2025-01-15 13:55:00,21102.31955319346,21102.31955319346,21100.786054785603,21100.786054785603,28006,8890381
2025-01-15 14:00:00,21128.112368321665,21128.112368321665,21082.202879878758,21105.790863794544,68554,6684141
2025-01-15 14:05:00,21110.133909500215,21142.649223796172,21089.64314195786,21142.649223796172,81037,9731715
2025-01-15 14:10:00,21129.303495155607,21129.303495155607,21046.67690748012,21046.67690748012,51407,7528319
2025-01-15 14:15:00,21081.827949904495,21107.333269066385,21081.827949904495,21107.333269066385,75519,8028557
2025-01-15 14:20:00,21071.041921995627,21097.479546494575,21071.041921995627,21087.86660790747,37941,8590523
2025-01-15 14:25:00,21112.356682468006,21112.356682468006,21087.554339825387,21100.665405331045,62364,9074028
2025-01-15 14:30:00,21101.36768647375,21115.74885492989,21074.99973353173,21080.79980785785,63655,5403689
2025-01-15 14:35:00,21085.80896299684,21122.589479805796,21085.581952535882,21122.589479805796,44234,7074648
2025-01-15 14:40:00,21105.753932720356,21105.753932720356,21061.629547088785,21069.923395345813,25285,9736028
2025-01-15 14:45:00,21036.263857475387,21106.17810600576,21036.263857475387,21073.61974381717,82547,5687053
2025-01-15 14:50:00,21069.40934677349,21109.43858008494,21069.40934677349,21078.950070300347,23656,9836467
2025-01-15 14:55:00,21084.76727891379,21092.9594829189,21079.281243676836,21079.281243676836,59675,7121013
2025-01-15 15:00:00,21068.47059342997,21088.291944128894,21068.47059342997,21079.533101747307,55631,6761142
2025-01-15 15:05:00,21065.38418060056,21093.973878780038,21065.38418060056,21072.539647810303,38990,5377792
2025-01-15 15:10:00,21084.430237844477,21137.625655093485,21062.15012925242,21090.286432752713,50366,6896492
2025-01-15 15:15:00,21075.839416913605,21084.658430612755,21075.839416913605,21084.658430612755,94101,8961857
2025-01-15 15:20:00,21109.58553998215,21109.58553998215,21084.247666946874,21084.247666946874,72323,7077467
2025-01-15 15:25:00,21082.828081046155,21087.518654903073,21080.988728073622,21081.818116431805,52098,6098072
2025-01-15 15:30:00,21088.145416398744,21088.145416398744,21071.209715824752,21071.209715824752,59252,7940234
2025-01-16 09:15:00,21070.432049017116,21106.21259216736,21051.252455175756,21051.252455175756,3578,5703980
2025-01-16 09:20:00,21058.31466328719,21115.448174214573,21058.31466328719,21115.448174214573,57979,8625395
2025-01-16 09:25:00,21076.341783580392,21083.7599983757,21043.99604027496,21083.7599983757,45794,7673889
2025-01-16 09:30:00,21073.527059376313,21106.538431737794,21045.150489685457,21045.150489685457,97691,7855397
2025-01-16 09:35:00,21050.015994283804,21124.155945130988,21044.16334301378,21124.155945130988,29745,7725283
2025-01-16 09:40:00,21076.165088066242,21091.416866080443,21028.853361424146,21028.853361424146,1468,6219734
2025-01-16 09:45:00,21046.973893575814,21073.082189796824,21039.592172270324,21068.997297400718,74829,9233545
2025-01-16 09:50:00,21068.25319999047,21082.366621341276,21065.24546491696,21065.24546491696,87798,7259004
2025-01-16 09:55:00,21061.76738338842,21061.76738338842,21048.265930750207,21048.265930750207,24724,8360015
2025-01-16 10:00:00,21061.182796408466,21093.171393988716,21061.182796408466,21093.171393988716,96568,5614964
2025-01-16 10:05:00,21096.282746515513,21096.282746515513,21042.468575050818,21085.07352563,43208,7590281
2025-01-16 10:10:00,21055.449486442732,21074.569789962166,21055.449486442732,21074.2625736935,76790,7072370
2025-01-16 10:15:00,21054.414546815842,21094.271309806543,21054.414546815842,21094.271309806543,77341,5010303
2025-01-16 10:20:00,21043.225872192386,21060.193854979352,21043.225872192386,21060.193854979352,68537,8179182
2025-01-16 10:25:00,21060.173945216495,21092.28671600846,21039.721832572446,21039.721832572446,9197,8851136
2025-01-16 10:30:00,21084.196277441377,21084.196277441377,21060.286108818065,21060.286108818065,44927,5083754
2025-01-16 10:35:00,21068.352243055895,21080.88149112722,21068.352243055895,21080.88149112722,71966,9142820
2025-01-16 10:40:00,21065.804285791182,21105.676093810875,21034.86078291816,21105.676093810875,24589,6579805
2025-01-16 10:45:00,21056.282080515233,21069.410683078706,21056.282080515233,21069.410683078706,48763,7603741
2025-01-16 10:50:00,21044.785485050117,21088.088749268336,21019.793224818615,21088.088749268336,55822,8679382
2025-01-16 10:55:00,21023.313453256404,21097.144770037346,21023.313453256404,21097.144770037346,33095,6921751
2025-01-16 11:00:00,21028.72193454065,21087.07576141595,21028.72193454065,21041.27466159478,36060,9455398
2025-01-16 11:05:00,21081.80947643686,21085.466119886696,21011.214362770756,21042.341924689434,32586,5405443
2025-01-16 11:10:00,21056.547009155507,21081.943343512456,21041.384225740603,21081.943343512456,76348,7474002
2025-01-16 11:15:00,21075.252143698657,21075.252143698657,21028.42236772695,21067.489989295544,30831,5943399
2025-01-16 11:20:00,21037.65821823802,21082.037948173333,21037.65821823802,21082.037948173333,67652,9924098
2025-01-16 11:25:00,21047.713824365746,21075.141385284634,21047.713824365746,21063.579045584123,3970,7331466
2025-01-16 11:30:00,21050.513211018995,21077.596665693927,21048.325611337958,21077.596665693927,18158,7293944
2025-01-16 11:35:00,21043.70616814971,21043.70616814971,21029.414890652042,21029.414890652042,31441,8956153
2025-01-16 11:40:00,21042.149271338883,21074.02053141195,21036.050767675155,21072.896477739305,33874,7331003
2025-01-16 11:45:00,21014.558476115315,21044.70475793107,21014.558476115315,21029.516562892262,45809,8523435
2025-01-16 11:50:00,21033.80297936669,21056.088739648018,21033.80297936669,21049.60604806615,47192,8564589
2025-01-16 11:55:00,21069.009952371627,21094.314958732823,21021.103669452797,21050.625060203718,53074,5463776
2025-01-16 12:00:00,21050.85479059246,21062.301382057794,21040.780578636484,21042.09242344817,90968,8948880
2025-01-16 12:05:00,21086.262859118728,21086.262859118728,21054.603268299878,21055.22153696312,3614,9379347
2025-01-16 12:10:00,21078.818595326138,21078.818595326138,21057.41008858919,21068.77221394327,21309,5806080
2025-01-16 12:15:00,21065.95944723532,21080.21770712911,21038.459066161926,21080.21770712911,32089,8762874
2025-01-16 12:20:00,21065.223088800572,21105.249772931293,21049.93205635721,21105.249772931293,83763,6207317
2025-01-16 12:25:00,21066.6886000551,21092.24114278307,21033.48098842482,21033.48098842482,3875,9362682
2025-01-16 12:30:00,21056.872990293035,21074.10891807361,21037.295395679903,21037.295395679903,49149,6093802
2025-01-16 12:35:00,21061.326024518614,21074.45922082296,21054.20788543637,21074.45922082296,55624,9824961
2025-01-16 12:40:00,21063.146467826064,21083.66378093647,21019.08184285151,21029.579635229813,81034,5815051
2025-01-16 12:45:00,21074.932319197625,21074.932319197625,21059.898443670325,21059.898443670325,32287,6551994
2025-01-16 12:50:00,21081.49148854095,21101.042930182033,21056.10113154274,21067.12907989277,23861,9753441
2025-01-16 12:55:00,21037.9119945899,21052.454024140337,21003.973418891565,21052.454024140337,40437,5180513
2025-01-16 13:00:00,21060.765869686114,21084.10393066942,21058.030368713353,21075.705465958872,3458,5139837
2025-01-16 13:05:00,21072.585020342824,21079.05805456316,21065.07246977284,21065.07246977284,70581,7254515
2025-01-16 13:10:00,21070.49079263473,21098.240490085915,21030.53991590527,21098.240490085915,34271,7931994
2025-01-16 13:15:00,21045.226026257867,21084.766404450365,21040.293218198694,21084.766404450365,69457,6104136
2025-01-16 13:20:00,21065.743428550042,21099.50472941681,21060.443523317994,21060.443523317994,59637,8453973
2025-01-16 13:25:00,21064.426820628923,21079.477502783993,21064.426820628923,21079.477502783993,88313,9678551
2025-01-16 13:30:00,21060.741704027296,21099.6965274734,21025.41079328667,21087.31676025338,97230,8968992
2025-01-16 13:35:00,21030.84303713163,21075.950816280652,20983.51291818277,20983.51291818277,5951,5187228
2025-01-16 13:40:00,21030.06905175336,21065.13828843001,21029.263138083927,21065.13828843001,79042,9250623
2025-01-16 13:45:00,21052.25836637941,21052.25836637941,21025.67732836499,21025.67732836499,75741,9829086
2025-01-16 13:50:00,21040.60087580105,21071.05634394216,21040.60087580105,21071.05634394216,51134,6460077
2025-01-16 13:55:00,21042.947949419187,21044.164230376053,21023.310857704128,21023.310857704128,75164,5882755
2025-01-16 14:00:00,21067.889017593894,21067.889017593894,21055.454802332184,21055.454802332184,74724,7523680
2025-01-16 14:05:00,21062.822851710673,21076.75515832192,21062.822851710673,21076.75515832192,32042,7768609
2025-01-16 14:10:00,21106.646080539158,21107.61303704894,21049.767747827438,21049.767747827438,73134,5671868
2025-01-16 14:15:00,21089.768952089078,21089.768952089078,21060.538989110664,21060.538989110664,98103,6180049
2025-01-16 14:20:00,21046.74508549602,21056.027233091707,21046.74508549602,21056.027233091707,36930,8173247
2025-01-16 14:25:00,21053.52029574351,21060.190800709865,21041.993800027136,21041.993800027136,14716,6051794
2025-01-16 14:30:00,21049.908908056073,21051.53512609,21025.016681537738,21025.016681537738,4121,8873176
2025-01-16 14:35:00,21049.30038714255,21067.889229420125,21049.30038714255,21067.889229420125,21720,6904925
2025-01-16 14:40:00,21040.993960047712,21062.233214548967,21040.993960047712,21057.402719734553,94760,5907700
2025-01-16 14:45:00,21045.396547149972,21081.924078946126,21045.396547149972,21049.87448046139,72752,8825941
2025-01-16 14:50:00,21044.676111902387,21060.321574771107,21025.81870289003,21060.321574771107,84046,6124457
2025-01-16 14:55:00,21064.42445890405,21102.767556725546,21041.856032275493,21041.856032275493,83875,5611966
2025-01-16 15:00:00,21083.593094757238,21083.593094757238,21024.26945568928,21064.078011492766,84817,9395339
2025-01-16 15:05:00,21058.66494389127,21058.66494389127,21046.35824113365,21046.35824113365,90620,9171059
2025-01-16 15:10:00,21055.04827221755,21071.245390217504,21055.04827221755,21064.19092927982,81849,9484977
2025-01-16 15:15:00,21065.88096131205,21065.88096131205,21052.121255981394,21052.121255981394,19837,7855544
2025-01-16 15:20:00,21013.05793973672,21072.569521905938,21013.05793973672,21038.09177756354,93243,7384592
2025-01-16 15:25:00,21019.576800050076,21038.267624016724,21019.20160632322,21038.267624016724,13727,5264020
2025-01-16 15:30:00,21056.166250424427,21056.166250424427,21019.244574071956,21019.244574071956,62443,7015690
2025-01-17 09:15:00,21043.755454478047,21063.033059591507,21043.755454478047,21063.033059591507,61459,6020983
2025-01-17 09:20:00,21012.980365934476,21050.015369048477,21012.980365934476,21031.697693071255,26791,8303775
2025-01-17 09:25:00,21028.892079400997,21028.892079400997,21025.633571869024,21025.633571869024,61098,5207129
2025-01-17 09:30:00,20979.446359783833,21035.970356685273,20979.446359783833,21035.970356685273,42520,7199758
2025-01-17 09:35:00,21060.35480570424,21074.066164721804,21026.888691227126,21074.066164721804,56587,8123488
2025-01-17 09:40:00,21045.559726612388,21045.559726612388,20985.78113529809,21020.304281448938,69392,5318367
2025-01-17 09:45:00,21012.2923646729,21036.41388075992,21012.2923646729,21036.41388075992,63598,8321080
2025-01-17 09:50:00,20996.008265582037,21031.561522323405,20996.008265582037,21019.58663227758,82461,8536896
2025-01-17 09:55:00,21051.97869479074,21062.59027335403,21046.34583476527,21062.59027335403,61272,7726702
2025-01-17 10:00:00,21029.892775435972,21032.005424913994,21029.892775435972,21032.005424913994,19852,6195072
2025-01-17 10:05:00,21019.20799760057,21021.88749176033,21000.796706438272,21016.939289885926,42720,7461655
2025-01-17 10:10:00,21027.624358750923,21027.624358750923,20968.49660246659,21004.855977263567,50599,6382792
2025-01-17 10:15:00,20992.52172607834,21001.22064808269,20992.52172607834,21001.22064808269,31919,9199308
2025-01-17 10:20:00,21035.12885849274,21035.12885849274,21006.646237454257,21018.298800732864,60589,9528108
2025-01-17 10:25:00,21047.12131068081,21075.67770327606,21000.2424179204,21075.67770327606,25568,6883264
2025-01-17 10:30:00,21034.793348833977,21036.773604959042,21034.793348833977,21036.773604959042,66110,9265555
2025-01-17 10:35:00,21029.129782517517,21045.022248671274,20994.602098603544,20994.602098603544,35192,5226073
2025-01-17 10:40:00,21026.503522519037,21032.155201132253,21019.7139486916,21019.7139486916,84055,5447867
2025-01-17 10:45:00,21042.27122026935,21042.27122026935,21024.603715631314,21024.603715631314,31631,6279040
2025-01-17 10:50:00,21055.75102040412,21055.75102040412,21053.553556219405,21053.553556219405,16141,6736596
2025-01-17 10:55:00,21089.660025396322,21089.660025396322,21011.17980717426,21011.17980717426,50267,7338095
2025-01-17 11:00:00,21067.8597859504,21067.8597859504,21030.24230356663,21030.24230356663,13735,7391104
2025-01-17 11:05:00,21044.697458941435,21100.52397635575,21044.697458941435,21100.52397635575,31639,9635412
2025-01-17 11:10:00,21059.88843767608,21064.81382785089,21059.88843767608,21064.81382785089,56042,8951932
2025-01-17 11:15:00,21061.18383593962,21074.628577298634,21025.92694420082,21061.279816255617,19602,7848893
2025-01-17 11:20:00,21042.923321557733,21077.652036511838,21042.923321557733,21077.652036511838,1240,7635806
2025-01-17 11:25:00,21032.037693014026,21040.38341651886,21021.07893426344,21040.38341651886,21065,8496658
2025-01-17 11:30:00,21082.176856414273,21082.176856414273,21038.44189090075,21063.791584722243,37866,5048334
2025-01-17 11:35:00,21070.331094137633,21087.86806658303,21017.710811987174,21087.86806658303,90645,6442967
2025-01-17 11:40:00,21076.990542293064,21076.990542293064,21029.141346565495,21029.141346565495,5420,5650511
2025-01-17 11:45:00,21069.50366267618,21069.50366267618,21048.061608456625,21048.061608456625,18600,5387187
2025-01-17 11:50:00,21059.4360077646,21090.865752087,21021.550295218207,21021.550295218207,32231,5438552
2025-01-17 11:55:00,21054.117233635956,21084.538539001278,21020.847360739794,21020.847360739794,46416,6089689
2025-01-17 12:00:00,21038.685740877245,21098.003207721715,21038.685740877245,21098.003207721715,3527,9606344
2025-01-17 12:05:00,21056.16448711278,21064.69341036096,21027.303659843445,21027.303659843445,40738,6372936
2025-01-17 12:10:00,21080.25322086569,21094.748240103585,21059.131794168057,21059.131794168057,20729,5092925
2025-01-17 12:15:00,21048.722346316692,21090.62216021745,21048.722346316692,21060.513655353745,62562,6462194
2025-01-17 12:20:00,21078.055851696143,21092.61485441578,21078.055851696143,21092.61485441578,17119,7409966
2025-01-17 12:25:00,21111.207034192594,21111.207034192594,21045.62309792111,21045.62309792111,65931,5595846
2025-01-17 12:30:00,21090.250814757317,21120.855270223918,21056.10894610651,21120.855270223918,39018,7572832
